Ok(Profile { program: Program2, repetitions: 10, row_count: 33000, col_count: 33000, element_count: 1089000000, element_sum: 17967955500000, time_min: 5247.6265, time_max: 5266.928, time_mean: 5256.9067, time_stdev: 4.689071 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 34000, col_count: 34000, element_count: 1156000000, element_sum: 19651422000000, time_min: 7118.915, time_max: 7130.681, time_mean: 7124.0225, time_stdev: 3.738511 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 35000, col_count: 35000, element_count: 1225000000, element_sum: 21436887500000, time_min: 6009.7876, time_max: 6157.363, time_mean: 6052.241, time_stdev: 43.410667 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 36000, col_count: 36000, element_count: 1296000000, element_sum: 23327352000000, time_min: 8499.712, time_max: 8772.783, time_mean: 8593.387, time_stdev: 69.3469 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 37000, col_count: 37000, element_count: 1369000000, element_sum: 25325815500000, time_min: 6654.12, time_max: 6813.149, time_mean: 6690.643, time_stdev: 44.93485 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 38000, col_count: 38000, element_count: 1444000000, element_sum: 27435278000000, time_min: 9013.472, time_max: 9214.018, time_mean: 9054.365, time_stdev: 59.525146 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 39000, col_count: 39000, element_count: 1521000000, element_sum: 29658739500000, time_min: 7554.6167, time_max: 7575.0063, time_mean: 7565.8135, time_stdev: 5.3262253 })
Ok(Profile { program: Program2, repetitions: 10, row_count: 40000, col_count: 40000, element_count: 1600000000, element_sum: 31999200000000, time_min: 10467.245, time_max: 10497.874, time_mean: 10479.434, time_stdev: 8.77001 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 1000, col_count: 1000, element_count: 1000000, element_sum: 499500000, time_min: 5.080818, time_max: 5.347825, time_mean: 5.125158, time_stdev: 0.07560569 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 2000, col_count: 2000, element_count: 4000000, element_sum: 3998000000, time_min: 32.776787, time_max: 48.525394, time_mean: 38.523396, time_stdev: 6.135172 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 3000, col_count: 3000, element_count: 9000000, element_sum: 13495500000, time_min: 125.817566, time_max: 134.51274, time_mean: 130.14944, time_stdev: 2.973126 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 4000, col_count: 4000, element_count: 16000000, element_sum: 31992000000, time_min: 268.52396, time_max: 280.9911, time_mean: 272.5192, time_stdev: 3.157068 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 5000, col_count: 5000, element_count: 25000000, element_sum: 62487500000, time_min: 548.1005, time_max: 565.84906, time_mean: 554.60754, time_stdev: 5.787857 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 6000, col_count: 6000, element_count: 36000000, element_sum: 107982000000, time_min: 1080.324, time_max: 1093.4493, time_mean: 1084.7019, time_stdev: 3.6861136 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 7000, col_count: 7000, element_count: 49000000, element_sum: 171475500000, time_min: 1367.1595, time_max: 1383.6388, time_mean: 1372.0798, time_stdev: 5.070993 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 8000, col_count: 8000, element_count: 64000000, element_sum: 255968000000, time_min: 2116.696, time_max: 2151.4895, time_mean: 2131.9263, time_stdev: 10.870903 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 9000, col_count: 9000, element_count: 81000000, element_sum: 364459500000, time_min: 2598.3777, time_max: 2618.8608, time_mean: 2601.678, time_stdev: 5.8691583 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 10000, col_count: 10000, element_count: 100000000, element_sum: 499950000000, time_min: 3459.9465, time_max: 3480.876, time_mean: 3465.6458, time_stdev: 5.7956233 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 11000, col_count: 11000, element_count: 121000000, element_sum: 665439500000, time_min: 4074.316, time_max: 4095.1487, time_mean: 4081.1973, time_stdev: 6.0281873 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 12000, col_count: 12000, element_count: 144000000, element_sum: 863928000000, time_min: 4732.9526, time_max: 4830.141, time_mean: 4770.571, time_stdev: 27.26983 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 13000, col_count: 13000, element_count: 169000000, element_sum: 1098415500000, time_min: 5576.5947, time_max: 5602.423, time_mean: 5586.9126, time_stdev: 7.0157943 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 14000, col_count: 14000, element_count: 196000000, element_sum: 1371902000000, time_min: 6834.1904, time_max: 6867.1616, time_mean: 6850.104, time_stdev: 10.261922 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 15000, col_count: 15000, element_count: 225000000, element_sum: 1687387500000, time_min: 7760.357, time_max: 7788.2954, time_mean: 7768.7085, time_stdev: 7.9275255 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 16000, col_count: 16000, element_count: 256000000, element_sum: 2047872000000, time_min: 11644.363, time_max: 12089.267, time_mean: 11820.012, time_stdev: 144.63426 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 17000, col_count: 17000, element_count: 289000000, element_sum: 2456355500000, time_min: 9897.748, time_max: 9925.96, time_mean: 9909.01, time_stdev: 8.046062 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 18000, col_count: 18000, element_count: 324000000, element_sum: 2915838000000, time_min: 11535.91, time_max: 11581.269, time_mean: 11549.672, time_stdev: 12.972242 })
Ok(Profile { program: Program3, repetitions: 10, row_count: 19000, col_count: 19000, element_count: 361000000, element_sum: 3429319500000, time_min: 11906.386, time_max: 12183.965, time_mean: 11985.239, time_stdev: 103.89216 })
